MTU,Out Area,In Area,Physical Flow (MW)
21/09/2021,LT,LV,0.0
21/09/2021,LV,EE,0.0
21/09/2021,LV,LT,15367.0
21/09/2022,EE,LV,18282.2
21/09/2022,LT,LV,0.0
21/09/2022,LV,EE,0.0
21/09/2022,LV,LT,12996.0
21/09/2023,EE,LV,9783.45
21/09/2023,LT,LV,0.0
21/09/2023,LV,EE,0.0
21/09/2023,LV,LT,6314.5
21/09/2024,EE,LV,13066.85
21/09/2024,LT,LV,0.0
21/09/2024,LV,EE,0.0
21/09/2024,LV,LT,8914.5
21/10/2021,EE,LV,5533.95
21/10/2021,LT,LV,6778.0
21/10/2021,LV,EE,117.3
21/10/2021,LV,LT,752.0
21/10/2022,EE,LV,16081.75
21/10/2022,LT,LV,0.0
21/10/2022,LV,EE,0.0
21/10/2022,LV,LT,8687.0
21/10/2023,EE,LV,9371.75
21/10/2023,LT,LV,1400.0
21/10/2023,LV,EE,0.0
21/10/2023,LV,LT,171.0
21/10/2024,EE,LV,6849.65
21/10/2024,LT,LV,6919.5
21/10/2024,LV,EE,0.0
21/10/2024,LV,LT,0.0
21/11/2021,EE,LV,5547.75
21/11/2021,LT,LV,5330.5
21/11/2021,LV,EE,0.0
21/11/2021,LV,LT,0.0
21/11/2022,EE,LV,711.7
21/11/2022,LT,LV,2299.5
21/11/2022,LV,EE,2308.5
21/11/2022,LV,LT,3210.0
21/11/2023,EE,LV,0.0
21/11/2023,LT,LV,2347.5
21/11/2023,LV,EE,5095.8
21/11/2023,LV,LT,332.5
21/11/2024,EE,LV,6131.7
21/11/2024,LT,LV,1702.16
21/11/2024,LV,EE,184.4
21/11/2024,LV,LT,1005.78
21/12/2021,EE,LV,2034.55
21/12/2021,LT,LV,0.0
21/12/2021,LV,EE,939.85
21/12/2021,LV,LT,16195.0
21/12/2022,EE,LV,3277.45
21/12/2022,LT,LV,3310.0
21/12/2022,LV,EE,3738.0
21/12/2022,LV,LT,1783.5
21/12/2023,EE,LV,812.1
21/12/2023,LT,LV,2862.5
21/12/2023,LV,EE,2156.55
21/12/2023,LV,LT,1728.0
21/12/2024,EE,LV,2697.35
21/12/2024,LT,LV,10276.56
21/12/2024,LV,EE,1825.95
21/12/2024,LV,LT,33.88
22/01/2021,EE,LV,5626.95
22/01/2021,LT,LV,1085.0
22/01/2021,LV,EE,0.0
22/01/2021,LV,LT,679.0
22/01/2022,EE,LV,195.5
22/01/2022,LT,LV,6753.5
22/01/2022,LV,EE,3085.65
22/01/2022,LV,LT,360.0
22/01/2023,EE,LV,3959.8
22/01/2023,LT,LV,0.0
22/01/2023,LV,EE,0.0
22/01/2023,LV,LT,19422.0
22/01/2024,EE,LV,3313.05
22/01/2024,LT,LV,344.0
22/01/2024,LV,EE,0.0
22/01/2024,LV,LT,3145.0
22/02/2021,EE,LV,4004.1
22/02/2021,LT,LV,1226.5
22/02/2021,LV,EE,4.45
22/02/2021,LV,LT,5198.5
22/02/2022,EE,LV,655.45
22/02/2022,LT,LV,1832.5
22/02/2022,LV,EE,928.55
22/02/2022,LV,LT,289.5
22/02/2023,EE,LV,2308.75
22/02/2023,LT,LV,33.0
22/02/2023,LV,EE,1090.3
22/02/2023,LV,LT,10006.5
22/02/2024,EE,LV,0.0
22/02/2024,LT,LV,2223.0
22/02/2024,LV,EE,7131.55
22/02/2024,LV,LT,875.5
22/03/2021,EE,LV,6553.1
22/03/2021,LT,LV,0.0
22/03/2021,LV,EE,0.0
22/03/2021,LV,LT,12369.5
22/03/2022,EE,LV,14586.35
22/03/2022,LT,LV,0.0
22/03/2022,LV,EE,0.0
22/03/2022,LV,LT,8774.0
22/03/2023,EE,LV,857.95
22/03/2023,LT,LV,0.0
22/03/2023,LV,EE,616.25
22/03/2023,LV,LT,12115.0
22/03/2024,EE,LV,0.0
22/03/2024,LT,LV,3775.0
22/03/2024,LV,EE,4961.35
22/03/2024,LV,LT,231.5
22/04/2021,EE,LV,3437.7
22/04/2021,LT,LV,523.0
22/04/2021,LV,EE,14.65
22/04/2021,LV,LT,4070.5
22/04/2022,EE,LV,8455.3
22/04/2022,LT,LV,0.0
22/04/2022,LV,EE,0.0
22/04/2022,LV,LT,13752.5
22/04/2023,EE,LV,1446.2
22/04/2023,LT,LV,1.0
22/04/2023,LV,EE,3542.9
22/04/2023,LV,LT,7860.0
22/04/2024,EE,LV,134.5
22/04/2024,LT,LV,1515.5
22/04/2024,LV,EE,1763.5
22/04/2024,LV,LT,2679.0
22/05/2021,EE,LV,3178.5
22/05/2021,LT,LV,153.5
22/05/2021,LV,EE,351.90000000000003
22/05/2021,LV,LT,2527.0
22/05/2022,EE,LV,14239.5
22/05/2022,LT,LV,0.0
22/05/2022,LV,EE,0.0
22/05/2022,LV,LT,9783.0
22/05/2023,EE,LV,6644.8
22/05/2023,LT,LV,2002.5
22/05/2023,LV,EE,0.0
22/05/2023,LV,LT,923.5
22/05/2024,EE,LV,4036.45
22/05/2024,LT,LV,864.0
22/05/2024,LV,EE,129.3
22/05/2024,LV,LT,508.5
22/06/2021,EE,LV,5669.25
22/06/2021,LT,LV,2333.0
22/06/2021,LV,EE,43.65
22/06/2021,LV,LT,1254.5
22/06/2022,EE,LV,17217.65
22/06/2022,LT,LV,0.0
22/06/2022,LV,EE,0.0
22/06/2022,LV,LT,10969.0
22/06/2023,EE,LV,9262.9
22/06/2023,LT,LV,1820.5
22/06/2023,LV,EE,0.0
22/06/2023,LV,LT,3842.0
22/06/2024,EE,LV,6201.3
22/06/2024,LT,LV,1325.5
22/06/2024,LV,EE,0.0
22/06/2024,LV,LT,1490.5
22/07/2021,EE,LV,14719.45
22/07/2021,LT,LV,0.0
22/07/2021,LV,EE,0.0
22/07/2021,LV,LT,9844.5
22/07/2022,EE,LV,13579.8
22/07/2022,LT,LV,158.0
22/07/2022,LV,EE,0.0
22/07/2022,LV,LT,4690.0
22/07/2023,EE,LV,11086.75
22/07/2023,LT,LV,98.0
22/07/2023,LV,EE,0.0
22/07/2023,LV,LT,2828.5
22/07/2024,EE,LV,5341.4
22/07/2024,LT,LV,110.5
22/07/2024,LV,EE,0.0
22/07/2024,LV,LT,4453.0
22/08/2021,EE,LV,18419.3
22/08/2021,LT,LV,0.0
22/08/2021,LV,EE,0.0
22/08/2021,LV,LT,6554.5
22/08/2022,EE,LV,12640.6
22/08/2022,LT,LV,0.0
22/08/2022,LV,EE,0.0
22/08/2022,LV,LT,12128.0
22/08/2023,EE,LV,963.0
22/08/2023,LT,LV,3235.0
22/08/2023,LV,EE,4037.8
22/08/2023,LV,LT,2393.5
22/08/2024,EE,LV,1062.1
22/08/2024,LT,LV,6398.5
22/08/2024,LV,EE,66.5
22/08/2024,LV,LT,0.0
22/09/2021,EE,LV,15803.25
22/09/2021,LT,LV,0.0
22/09/2021,LV,EE,0.0
22/09/2021,LV,LT,14085.5
22/09/2022,EE,LV,17797.85
22/09/2022,LT,LV,0.0
22/09/2022,LV,EE,0.0
22/09/2022,LV,LT,13846.5
22/09/2023,EE,LV,10638.05
22/09/2023,LT,LV,0.0
22/09/2023,LV,EE,0.0
22/09/2023,LV,LT,5095.5
22/09/2024,EE,LV,4331.8
22/09/2024,LT,LV,3645.5
22/09/2024,LV,EE,850.95
22/09/2024,LV,LT,1444.5
22/10/2021,EE,LV,10755.05
22/10/2021,LT,LV,4204.5
22/10/2021,LV,EE,0.0
22/10/2021,LV,LT,888.5
22/10/2022,EE,LV,18866.1
22/10/2022,LT,LV,0.0
22/10/2022,LV,EE,0.0
22/10/2022,LV,LT,11121.5
22/10/2023,EE,LV,6852.55
22/10/2023,LT,LV,1701.5
22/10/2023,LV,EE,0.0
22/10/2023,LV,LT,1158.5
22/10/2024,EE,LV,8019.3
22/10/2024,LT,LV,6245.0
22/10/2024,LV,EE,0.0
22/10/2024,LV,LT,515.5
22/11/2021,EE,LV,1865.45
22/11/2021,LT,LV,2535.0
22/11/2021,LV,EE,513.45
22/11/2021,LV,LT,671.0
22/11/2022,EE,LV,868.4
22/11/2022,LT,LV,1562.0
22/11/2022,LV,EE,2593.25
22/11/2022,LV,LT,1735.0
22/11/2023,EE,LV,4244.0
22/11/2023,LT,LV,0.0
22/11/2023,LV,EE,0.0
22/11/2023,LV,LT,8138.0
22/11/2024,EE,LV,4077.3
22/11/2024,LT,LV,2315.54
22/11/2024,LV,EE,464.85
22/11/2024,LV,LT,1410.9
22/12/2021,EE,LV,2431.55
22/12/2021,LT,LV,192.0
22/12/2021,LV,EE,2827.2
22/12/2021,LV,LT,10945.0
22/12/2022,EE,LV,5858.65
22/12/2022,LT,LV,77.0
22/12/2022,LV,EE,110.55
22/12/2022,LV,LT,6204.0
22/12/2023,EE,LV,791.05
22/12/2023,LT,LV,1581.0
22/12/2023,LV,EE,1016.9
22/12/2023,LV,LT,1025.0
22/12/2024,EE,LV,4254.6
22/12/2024,LT,LV,6229.91
22/12/2024,LV,EE,2.6
22/12/2024,LV,LT,309.88
23/01/2021,EE,LV,10136.5
23/01/2021,LT,LV,0.0
23/01/2021,LV,EE,0.0
23/01/2021,LV,LT,8109.0
23/01/2022,EE,LV,2713.85
23/01/2022,LT,LV,5490.5
23/01/2022,LV,EE,0.0
23/01/2022,LV,LT,497.0
23/01/2023,EE,LV,5472.0
23/01/2023,LT,LV,0.0
23/01/2023,LV,EE,0.0
23/01/2023,LV,LT,18449.0
23/01/2024,EE,LV,1689.9
23/01/2024,LT,LV,268.5
23/01/2024,LV,EE,261.3
23/01/2024,LV,LT,2074.0
23/02/2021,EE,LV,8329.45
23/02/2021,LT,LV,140.0
23/02/2021,LV,EE,0.0
23/02/2021,LV,LT,6717.0
23/02/2022,EE,LV,3863.0
23/02/2022,LT,LV,2775.5
23/02/2022,LV,EE,1267.45
23/02/2022,LV,LT,3616.0
23/02/2023,EE,LV,5670.4
23/02/2023,LT,LV,0.0
23/02/2023,LV,EE,0.0
23/02/2023,LV,LT,12044.5
23/02/2024,EE,LV,0.0
23/02/2024,LT,LV,2097.5
23/02/2024,LV,EE,5012.45
23/02/2024,LV,LT,69.0
23/03/2021,EE,LV,7323.8
23/03/2021,LT,LV,0.0
23/03/2021,LV,EE,0.0
23/03/2021,LV,LT,15050.0
23/03/2022,EE,LV,13252.45
23/03/2022,LT,LV,0.0
23/03/2022,LV,EE,0.0
23/03/2022,LV,LT,9958.0
23/03/2023,EE,LV,2654.15
23/03/2023,LT,LV,0.0
23/03/2023,LV,EE,117.75
23/03/2023,LV,LT,15764.5
23/03/2024,EE,LV,0.0
23/03/2024,LT,LV,3004.5
23/03/2024,LV,EE,6729.1
23/03/2024,LV,LT,516.5
23/04/2021,EE,LV,5675.7
23/04/2021,LT,LV,0.0
23/04/2021,LV,EE,0.0
23/04/2021,LV,LT,7958.5
23/04/2022,EE,LV,7893.4
23/04/2022,LT,LV,0.0
23/04/2022,LV,EE,0.0
23/04/2022,LV,LT,14946.0
23/04/2023,EE,LV,20.65
23/04/2023,LT,LV,0.0
23/04/2023,LV,EE,2742.95
23/04/2023,LV,LT,6238.0
23/04/2024,EE,LV,5.05
23/04/2024,LT,LV,1541.0
23/04/2024,LV,EE,2735.2
23/04/2024,LV,LT,1907.0
23/05/2021,EE,LV,4034.95
23/05/2021,LT,LV,310.0
23/05/2021,LV,EE,180.05
23/05/2021,LV,LT,3723.5
23/05/2022,EE,LV,8387.75
23/05/2022,LT,LV,813.0
23/05/2022,LV,EE,0.0
23/05/2022,LV,LT,3169.0
23/05/2023,EE,LV,7626.05
23/05/2023,LT,LV,1975.0
23/05/2023,LV,EE,0.0
23/05/2023,LV,LT,617.5
23/05/2024,EE,LV,4911.7
23/05/2024,LT,LV,1457.0
23/05/2024,LV,EE,0.0
23/05/2024,LV,LT,368.0
23/06/2021,EE,LV,6063.65
23/06/2021,LT,LV,1864.5
23/06/2021,LV,EE,340.7
23/06/2021,LV,LT,5101.0
23/06/2022,EE,LV,14658.2
23/06/2022,LT,LV,0.0
23/06/2022,LV,EE,0.0
23/06/2022,LV,LT,11880.0
23/06/2023,EE,LV,10250.9
23/06/2023,LT,LV,23.0
23/06/2023,LV,EE,0.0
23/06/2023,LV,LT,2737.0
23/06/2024,EE,LV,6104.9
23/06/2024,LT,LV,3251.0
23/06/2024,LV,EE,0.0
23/06/2024,LV,LT,366.5
23/07/2021,EE,LV,14012.75
23/07/2021,LT,LV,0.0
23/07/2021,LV,EE,0.0
23/07/2021,LV,LT,11388.5
23/07/2022,EE,LV,13344.8
23/07/2022,LT,LV,0.0
23/07/2022,LV,EE,0.0
23/07/2022,LV,LT,8096.0
23/07/2023,EE,LV,8551.2
23/07/2023,LT,LV,2154.0
23/07/2023,LV,EE,0.0
23/07/2023,LV,LT,1420.5
23/07/2024,EE,LV,3949.3
23/07/2024,LT,LV,503.5
23/07/2024,LV,EE,1.5
23/07/2024,LV,LT,2890.0
23/08/2021,EE,LV,15961.3
23/08/2021,LT,LV,25.5
23/08/2021,LV,EE,0.0
23/08/2021,LV,LT,4590.0
23/08/2022,EE,LV,13866.6
23/08/2022,LT,LV,0.0
23/08/2022,LV,EE,0.0
23/08/2022,LV,LT,12173.0
23/08/2023,EE,LV,1375.9
23/08/2023,LT,LV,2344.0
23/08/2023,LV,EE,3353.75
23/08/2023,LV,LT,2746.5
23/08/2024,EE,LV,2421.85
23/08/2024,LT,LV,6328.0
23/08/2024,LV,EE,0.0
23/08/2024,LV,LT,0.0
23/09/2021,EE,LV,13421.2
23/09/2021,LT,LV,0.0
23/09/2021,LV,EE,0.0
23/09/2021,LV,LT,7698.5
23/09/2022,EE,LV,19074.55
23/09/2022,LT,LV,0.0
23/09/2022,LV,EE,0.0
23/09/2022,LV,LT,9756.5
23/09/2023,EE,LV,10767.05
23/09/2023,LT,LV,0.0
23/09/2023,LV,EE,0.0
23/09/2023,LV,LT,6730.5
23/09/2024,EE,LV,7332.8
23/09/2024,LT,LV,1581.0
23/09/2024,LV,EE,0.0
23/09/2024,LV,LT,3865.5
23/10/2021,EE,LV,9171.2
23/10/2021,LT,LV,2871.0
23/10/2021,LV,EE,0.0
23/10/2021,LV,LT,1231.5
23/10/2022,EE,LV,16185.35
23/10/2022,LT,LV,0.0
23/10/2022,LV,EE,0.0
23/10/2022,LV,LT,7923.0
23/10/2023,EE,LV,7836.75
23/10/2023,LT,LV,0.0
23/10/2023,LV,EE,0.0
23/10/2023,LV,LT,5122.5
23/10/2024,EE,LV,10585.1
23/10/2024,LT,LV,1761.5
23/10/2024,LV,EE,0.0
23/10/2024,LV,LT,313.0
23/11/2021,EE,LV,2202.75
23/11/2021,LT,LV,2253.5
23/11/2021,LV,EE,1977.55
23/11/2021,LV,LT,617.0
23/11/2022,EE,LV,662.7
23/11/2022,LT,LV,2154.5
23/11/2022,LV,EE,675.95
23/11/2022,LV,LT,2379.0
23/11/2023,EE,LV,2314.75
23/11/2023,LT,LV,2355.5
23/11/2023,LV,EE,1184.5
23/11/2023,LV,LT,1918.5
23/11/2024,EE,LV,9169.2
23/11/2024,LT,LV,4380.06
23/11/2024,LV,EE,38.2
23/11/2024,LV,LT,72.9
23/12/2021,EE,LV,9627.8
23/12/2021,LT,LV,37.0
23/12/2021,LV,EE,0.0
23/12/2021,LV,LT,6549.0
23/12/2022,EE,LV,6730.8
23/12/2022,LT,LV,403.0
23/12/2022,LV,EE,0.0
23/12/2022,LV,LT,3121.0
23/12/2023,EE,LV,233.55
23/12/2023,LT,LV,2347.5
23/12/2023,LV,EE,2930.15
23/12/2023,LV,LT,745.0
23/12/2024,EE,LV,9380.25
23/12/2024,LT,LV,208.88
23/12/2024,LV,EE,0.0
23/12/2024,LV,LT,2404.32
24/01/2021,EE,LV,4569.25
24/01/2021,LT,LV,0.0
24/01/2021,LV,EE,86.15
24/01/2021,LV,LT,7716.5
24/01/2022,EE,LV,2297.55
24/01/2022,LT,LV,2735.5
24/01/2022,LV,EE,0.0
24/01/2022,LV,LT,309.0
24/01/2023,EE,LV,3946.9
24/01/2023,LT,LV,0.0
24/01/2023,LV,EE,523.6999999999999
24/01/2023,LV,LT,19024.5
24/01/2024,EE,LV,0.0
24/01/2024,LT,LV,10173.5
24/01/2024,LV,EE,7007.95
24/01/2024,LV,LT,0.0
24/02/2021,EE,LV,7808.8
24/02/2021,LT,LV,233.5
24/02/2021,LV,EE,0.0
24/02/2021,LV,LT,6866.5
24/02/2022,EE,LV,10284.7
24/02/2022,LT,LV,0.0
24/02/2022,LV,EE,0.0
24/02/2022,LV,LT,12803.0
24/02/2023,EE,LV,6804.85
24/02/2023,LT,LV,0.0
24/02/2023,LV,EE,0.0
24/02/2023,LV,LT,12832.0
24/02/2024,EE,LV,0.0
24/02/2024,LT,LV,2814.5
24/02/2024,LV,EE,6310.6
24/02/2024,LV,LT,572.5
24/03/2021,EE,LV,8670.4
24/03/2021,LT,LV,0.0
24/03/2021,LV,EE,0.0
24/03/2021,LV,LT,16902.5
24/03/2022,EE,LV,13688.2
24/03/2022,LT,LV,122.5
24/03/2022,LV,EE,0.0
24/03/2022,LV,LT,7883.5
24/03/2023,EE,LV,1286.65
24/03/2023,LT,LV,0.0
24/03/2023,LV,EE,1414.9
24/03/2023,LV,LT,13547.0
24/03/2024,EE,LV,0.0
24/03/2024,LT,LV,6680.0
24/03/2024,LV,EE,9195.85
24/03/2024,LV,LT,0.0
24/04/2021,EE,LV,6855.9
24/04/2021,LT,LV,0.0
24/04/2021,LV,EE,0.0
24/04/2021,LV,LT,10883.0
24/04/2022,EE,LV,5379.35
24/04/2022,LT,LV,0.0
24/04/2022,LV,EE,12.75
24/04/2022,LV,LT,11502.5
24/04/2023,EE,LV,834.35
24/04/2023,LT,LV,0.0
24/04/2023,LV,EE,1620.45
24/04/2023,LV,LT,10333.0
24/04/2024,EE,LV,0.0
24/04/2024,LT,LV,12.0
24/04/2024,LV,EE,1934.65
24/04/2024,LV,LT,6811.0
24/05/2021,EE,LV,1808.05
24/05/2021,LT,LV,1067.0
24/05/2021,LV,EE,877.15
24/05/2021,LV,LT,1856.0
24/05/2022,EE,LV,8682.15
24/05/2022,LT,LV,1143.0
24/05/2022,LV,EE,0.0
24/05/2022,LV,LT,4296.5
24/05/2023,EE,LV,7999.75
24/05/2023,LT,LV,1141.0
24/05/2023,LV,EE,0.0
24/05/2023,LV,LT,2134.0
24/05/2024,EE,LV,5829.45
24/05/2024,LT,LV,1678.5
24/05/2024,LV,EE,0.0
24/05/2024,LV,LT,984.5
24/06/2021,EE,LV,9028.45
24/06/2021,LT,LV,0.0
24/06/2021,LV,EE,0.0
24/06/2021,LV,LT,7448.5
24/06/2022,EE,LV,13320.65
24/06/2022,LT,LV,0.0
24/06/2022,LV,EE,0.0
24/06/2022,LV,LT,12174.0
24/06/2023,EE,LV,9147.8
24/06/2023,LT,LV,596.0
24/06/2023,LV,EE,0.0
24/06/2023,LV,LT,2140.0
24/06/2024,EE,LV,7882.55
24/06/2024,LT,LV,754.0
24/06/2024,LV,EE,0.0
24/06/2024,LV,LT,3381.5
24/07/2021,EE,LV,13633.65
24/07/2021,LT,LV,0.0
24/07/2021,LV,EE,0.0
24/07/2021,LV,LT,7772.0
24/07/2022,EE,LV,13910.55
24/07/2022,LT,LV,66.5
24/07/2022,LV,EE,0.0
24/07/2022,LV,LT,7812.0
24/07/2023,EE,LV,11978.45
24/07/2023,LT,LV,111.5
24/07/2023,LV,EE,0.0
24/07/2023,LV,LT,3018.5
24/07/2024,EE,LV,2325.55
24/07/2024,LT,LV,778.5
24/07/2024,LV,EE,120.0
24/07/2024,LV,LT,2020.0
24/08/2021,EE,LV,11923.25
24/08/2021,LT,LV,1216.5
24/08/2021,LV,EE,0.0
24/08/2021,LV,LT,2985.0
24/08/2022,EE,LV,12491.45
24/08/2022,LT,LV,0.0
24/08/2022,LV,EE,0.0
24/08/2022,LV,LT,8154.0
24/08/2023,EE,LV,1622.35
24/08/2023,LT,LV,2973.5
24/08/2023,LV,EE,2427.85
24/08/2023,LV,LT,4415.0
24/08/2024,EE,LV,2727.35
24/08/2024,LT,LV,3057.5
24/08/2024,LV,EE,1139.65
24/08/2024,LV,LT,462.0
24/09/2021,EE,LV,10464.9
24/09/2021,LT,LV,421.5
24/09/2021,LV,EE,0.0
24/09/2021,LV,LT,5073.0
24/09/2022,EE,LV,18608.65
24/09/2022,LT,LV,0.0
24/09/2022,LV,EE,0.0
24/09/2022,LV,LT,12481.0
24/09/2023,EE,LV,9234.0
24/09/2023,LT,LV,0.0
24/09/2023,LV,EE,0.0
24/09/2023,LV,LT,5723.5
24/09/2024,EE,LV,10436.0
24/09/2024,LT,LV,712.0
24/09/2024,LV,EE,0.0
24/09/2024,LV,LT,4250.5
24/10/2021,EE,LV,11348.55
24/10/2021,LT,LV,1777.5
24/10/2021,LV,EE,0.0
24/10/2021,LV,LT,747.0
24/10/2022,EE,LV,9590.0
24/10/2022,LT,LV,28.0
24/10/2022,LV,EE,0.0
24/10/2022,LV,LT,7001.0
24/10/2023,EE,LV,9050.2
24/10/2023,LT,LV,0.0
24/10/2023,LV,EE,0.0
24/10/2023,LV,LT,7140.0
24/10/2024,EE,LV,9452.05
24/10/2024,LT,LV,4696.5
24/10/2024,LV,EE,0.0
24/10/2024,LV,LT,645.0
24/11/2021,EE,LV,4531.35
24/11/2021,LT,LV,2414.0
24/11/2021,LV,EE,299.8
24/11/2021,LV,LT,332.0
24/11/2022,EE,LV,2608.7
24/11/2022,LT,LV,203.5
24/11/2022,LV,EE,343.8
24/11/2022,LV,LT,4531.5
24/11/2023,EE,LV,2780.55
24/11/2023,LT,LV,230.0
24/11/2023,LV,EE,0.0
24/11/2023,LV,LT,3877.0
24/11/2024,EE,LV,13018.5
24/11/2024,LT,LV,1261.16
24/11/2024,LV,EE,0.0
24/11/2024,LV,LT,1200.16
24/12/2021,EE,LV,9648.05
24/12/2021,LT,LV,760.0
24/12/2021,LV,EE,0.0
24/12/2021,LV,LT,1657.5
24/12/2022,EE,LV,7769.1
24/12/2022,LT,LV,265.5
24/12/2022,LV,EE,0.0
24/12/2022,LV,LT,1258.0
24/12/2023,EE,LV,238.15
24/12/2023,LT,LV,3217.5
24/12/2023,LV,EE,4252.45
24/12/2023,LV,LT,1527.5
24/12/2024,EE,LV,8276.55
24/12/2024,LT,LV,0.0
24/12/2024,LV,EE,0.0
24/12/2024,LV,LT,3043.18
25/01/2021,EE,LV,3018.3
25/01/2021,LT,LV,1184.0
25/01/2021,LV,EE,193.75
25/01/2021,LV,LT,2325.0
25/01/2022,EE,LV,3468.55
25/01/2022,LT,LV,1544.5
25/01/2022,LV,EE,0.0
25/01/2022,LV,LT,2942.5
25/01/2023,EE,LV,6823.65
25/01/2023,LT,LV,0.0
25/01/2023,LV,EE,0.0
25/01/2023,LV,LT,17402.0
25/01/2024,EE,LV,70.3
25/01/2024,LT,LV,5504.0
25/01/2024,LV,EE,5143.7
25/01/2024,LV,LT,247.0
25/02/2021,EE,LV,7421.95
25/02/2021,LT,LV,186.5
25/02/2021,LV,EE,0.0
25/02/2021,LV,LT,6510.5
25/02/2022,EE,LV,7301.5
25/02/2022,LT,LV,0.0
25/02/2022,LV,EE,0.0
25/02/2022,LV,LT,13254.0
25/02/2023,EE,LV,7039.5
25/02/2023,LT,LV,0.0
25/02/2023,LV,EE,0.0
25/02/2023,LV,LT,5845.5
25/02/2024,EE,LV,0.0
25/02/2024,LT,LV,1007.0
25/02/2024,LV,EE,7937.95
25/02/2024,LV,LT,423.0
25/03/2021,EE,LV,7231.7
25/03/2021,LT,LV,0.0
25/03/2021,LV,EE,0.0
25/03/2021,LV,LT,12525.0
25/03/2022,EE,LV,13310.75
25/03/2022,LT,LV,0.0
25/03/2022,LV,EE,0.0
25/03/2022,LV,LT,9653.5
25/03/2023,EE,LV,2036.85
25/03/2023,LT,LV,0.0
25/03/2023,LV,EE,803.1
25/03/2023,LV,LT,13849.0
25/03/2024,EE,LV,0.0
25/03/2024,LT,LV,1582.0
25/03/2024,LV,EE,6189.85
25/03/2024,LV,LT,1405.0
25/04/2021,EE,LV,6336.15
25/04/2021,LT,LV,136.0
25/04/2021,LV,EE,0.0
25/04/2021,LV,LT,7573.5
25/04/2022,EE,LV,11657.3
25/04/2022,LT,LV,0.0
25/04/2022,LV,EE,0.0
25/04/2022,LV,LT,16983.5
25/04/2023,EE,LV,4235.5
25/04/2023,LT,LV,0.0
25/04/2023,LV,EE,0.0
25/04/2023,LV,LT,8170.0
25/04/2024,EE,LV,0.0
25/04/2024,LT,LV,1421.5
25/04/2024,LV,EE,4507.05
25/04/2024,LV,LT,5073.0
25/05/2021,EE,LV,5288.8
25/05/2021,LT,LV,103.5
25/05/2021,LV,EE,333.7
25/05/2021,LV,LT,7292.0
25/05/2022,EE,LV,15880.95
25/05/2022,LT,LV,0.0
25/05/2022,LV,EE,0.0
25/05/2022,LV,LT,12127.0
25/05/2023,EE,LV,9320.0
25/05/2023,LT,LV,913.5
25/05/2023,LV,EE,0.0
25/05/2023,LV,LT,1960.5
25/05/2024,EE,LV,4944.75
25/05/2024,LT,LV,2887.0
25/05/2024,LV,EE,27.35
25/05/2024,LV,LT,864.5
25/06/2021,EE,LV,9739.85
25/06/2021,LT,LV,0.0
25/06/2021,LV,EE,0.0
25/06/2021,LV,LT,9320.0
25/06/2022,EE,LV,13077.8
25/06/2022,LT,LV,0.0
25/06/2022,LV,EE,0.0
25/06/2022,LV,LT,11404.5
25/06/2023,EE,LV,7023.45
25/06/2023,LT,LV,2760.5
25/06/2023,LV,EE,0.0
25/06/2023,LV,LT,885.0
25/06/2024,EE,LV,5456.25
25/06/2024,LT,LV,1614.5
25/06/2024,LV,EE,0.0
25/06/2024,LV,LT,201.0
25/07/2021,EE,LV,12417.0
25/07/2021,LT,LV,1280.5
25/07/2021,LV,EE,0.0
25/07/2021,LV,LT,2270.0
25/07/2022,EE,LV,14863.3
25/07/2022,LT,LV,0.0
25/07/2022,LV,EE,0.0
25/07/2022,LV,LT,6791.0
25/07/2023,EE,LV,11107.85
25/07/2023,LT,LV,715.5
25/07/2023,LV,EE,0.0
25/07/2023,LV,LT,2268.5
25/07/2024,EE,LV,2348.7
25/07/2024,LT,LV,657.5
25/07/2024,LV,EE,368.5
25/07/2024,LV,LT,2643.5
25/08/2021,EE,LV,16109.75
25/08/2021,LT,LV,31.0
25/08/2021,LV,EE,0.0
25/08/2021,LV,LT,3814.5
25/08/2022,EE,LV,12758.6
25/08/2022,LT,LV,0.0
25/08/2022,LV,EE,0.0
25/08/2022,LV,LT,8171.0
25/08/2023,EE,LV,2756.6
25/08/2023,LT,LV,353.0
25/08/2023,LV,EE,1172.6
25/08/2023,LV,LT,4066.0
25/08/2024,EE,LV,2033.8
25/08/2024,LT,LV,5242.0
25/08/2024,LV,EE,894.85
25/08/2024,LV,LT,709.5
25/09/2021,EE,LV,15529.45
25/09/2021,LT,LV,0.0
25/09/2021,LV,EE,0.0
25/09/2021,LV,LT,10678.5
25/09/2022,EE,LV,18798.15
25/09/2022,LT,LV,0.0
25/09/2022,LV,EE,0.0
25/09/2022,LV,LT,11562.0
25/09/2023,EE,LV,10152.15
25/09/2023,LT,LV,0.0
25/09/2023,LV,EE,0.0
25/09/2023,LV,LT,6654.0
25/09/2024,EE,LV,11186.45
25/09/2024,LT,LV,67.5
25/09/2024,LV,EE,0.0
25/09/2024,LV,LT,5145.5
25/10/2021,EE,LV,11905.2
25/10/2021,LT,LV,1808.0
25/10/2021,LV,EE,0.0
25/10/2021,LV,LT,928.0
25/10/2022,EE,LV,16264.2
25/10/2022,LT,LV,0.0
25/10/2022,LV,EE,0.0
25/10/2022,LV,LT,8447.5
25/10/2023,EE,LV,9175.85
25/10/2023,LT,LV,0.0
25/10/2023,LV,EE,0.0
25/10/2023,LV,LT,7498.0
